customer_id,total_transactions,total_spent,avg_transaction,first_purchase,last_purchase
CS4633,21,1457.0,69.38,2011-05-22,2015-02-10
CS4711,23,1538.0,66.87,2011-05-24,2015-03-09
CS5885,29,1983.0,68.38,2011-07-06,2015-03-04
CS3289,26,1963.0,75.5,2011-06-16,2015-01-06
CS2395,22,1498.0,68.09,2011-06-17,2014-10-07
CS3818,18,1299.0,72.17,2011-07-26,2014-11-19
CS4857,19,1381.0,72.68,2011-07-17,2015-03-13
CS1408,17,1214.0,71.41,2011-09-17,2014-07-18
CS5726,16,1126.0,70.38,2011-08-07,2015-02-05
CS1550,22,1583.0,71.95,2011-07-25,2015-01-25
CS1393,19,1437.0,75.63,2011-06-14,2014-12-07
CS2630,17,1234.0,72.59,2011-08-10,2014-11-22
CS2239,19,1197.0,63.0,2011-11-13,2014-07-01
CS4432,15,1048.0,69.87,2011-05-16,2015-01-14
CS4379,16,1076.0,67.25,2011-07-08,2015-03-08
CS2719,25,1667.0,66.68,2011-06-05,2014-08-29
CS3167,18,1345.0,74.72,2012-07-28,2014-12-24
CS3920,17,1289.0,75.82,2011-05-31,2015-01-29
CS2550,12,742.0,61.83,2011-05-25,2015-03-06
CS5823,18,1295.0,71.94,2011-09-08,2014-08-15
CS4154,24,1619.0,67.46,2011-05-20,2015-01-25
CS2492,17,1211.0,71.24,2011-07-07,2014-12-12
CS3728,15,1006.0,67.07,2011-05-31,2015-02-25
CS3650,20,1353.0,67.65,2011-07-09,2014-11-08
CS4707,22,1542.0,70.09,2011-07-06,2014-11-23
CS1796,20,1462.0,73.1,2011-07-05,2015-01-31
CS1864,27,1992.0,73.78,2011-06-10,2015-02-25
CS1333,8,625.0,78.13,2012-01-11,2015-01-29
CS1540,19,1199.0,63.11,2011-06-13,2015-02-06
CS2506,20,1505.0,75.25,2011-05-28,2015-01-20
CS2022,26,1981.0,76.19,2011-08-30,2015-02-15
CS4874,21,1532.0,72.95,2011-06-08,2014-12-05
CS1536,12,753.0,62.75,2011-07-04,2015-02-09
CS5541,19,1341.0,70.58,2011-06-21,2014-12-13
CS1509,20,1383.0,69.15,2011-05-25,2014-10-21
CS2870,24,1670.0,69.58,2011-06-15,2015-01-28
CS4585,15,1115.0,74.33,2011-10-15,2015-03-16
CS2993,16,1190.0,74.38,2011-07-19,2015-01-02
CS2717,12,827.0,68.92,2011-06-04,2014-09-19
CS2362,21,1505.0,71.67,2011-07-16,2015-01-10
CS3844,22,1544.0,70.18,2011-06-19,2014-12-12
CS3323,17,1145.0,67.35,2011-10-03,2014-12-28
CS5706,17,1260.0,74.12,2011-06-14,2015-03-12
CS3193,19,1288.0,67.79,2011-09-24,2015-03-15
CS1649,16,1197.0,74.81,2011-05-21,2015-01-27
CS2609,15,1156.0,77.07,2011-06-02,2015-01-26
CS2659,20,1429.0,71.45,2011-11-16,2015-02-27
CS1230,20,1415.0,70.75,2011-05-23,2015-03-11
CS2487,25,1727.0,69.08,2011-08-29,2015-03-16
CS2589,20,1442.0,72.1,2011-05-26,2015-01-23
CS3243,18,1358.0,75.44,2011-05-29,2014-12-23
CS2262,18,1334.0,74.11,2011-06-19,2014-11-22
CS2670,20,1398.0,69.9,2011-10-19,2015-03-10
CS4518,17,1268.0,74.59,2011-06-05,2015-02-02
CS4324,20,1376.0,68.8,2012-06-04,2015-02-03
CS3349,20,1483.0,74.15,2011-06-12,2014-12-21
CS2875,15,1007.0,67.13,2011-06-02,2015-02-24
CS2877,24,1677.0,69.88,2011-06-01,2015-03-15
CS6010,16,1168.0,73.0,2011-05-23,2014-10-27
CS5414,21,1589.0,75.67,2011-07-19,2014-11-05
CS4791,16,1177.0,73.56,2011-05-29,2015-02-12
CS4296,22,1554.0,70.64,2011-07-12,2015-03-05
CS2957,19,1251.0,65.84,2011-11-06,2015-01-12
CS5210,17,1329.0,78.18,2011-05-18,2014-10-25
CS3385,13,778.0,59.85,2011-10-27,2015-01-19
CS2841,12,792.0,66.0,2011-06-12,2014-08-10
CS1846,26,1812.0,69.69,2011-07-30,2014-12-20
CS4046,11,788.0,71.64,2011-08-19,2014-12-13
CS5448,28,1987.0,70.96,2011-06-03,2014-11-23
CS5839,14,966.0,69.0,2011-07-28,2015-01-28
CS3206,18,1256.0,69.78,2011-05-19,2015-03-14
CS3437,17,1329.0,78.18,2012-04-16,2015-02-06
CS1565,17,1147.0,67.47,2011-05-27,2014-11-16
CS5648,19,1410.0,74.21,2011-08-22,2015-03-03
CS5918,21,1421.0,67.67,2011-07-24,2015-03-11
CS3068,18,1181.0,65.61,2011-10-25,2015-01-21
CS1700,17,1186.0,69.76,2011-09-14,2014-07-12
CS2918,24,1741.0,72.54,2011-06-08,2015-03-07
CS1618,13,887.0,68.23,2011-09-06,2014-09-22
CS4978,10,675.0,67.5,2011-06-07,2014-02-27
CS4819,20,1457.0,72.85,2011-06-17,2014-11-29
CS2985,16,1133.0,70.81,2011-07-16,2014-08-02
CS6059,22,1657.0,75.32,2011-05-19,2014-11-01
CS5092,18,1200.0,66.67,2011-06-26,2015-02-23
CS1804,19,1247.0,65.63,2011-05-25,2015-02-05
CS5149,13,887.0,68.23,2011-08-11,2014-11-14
CS5786,19,1258.0,66.21,2011-06-30,2015-02-18
CS1905,24,1551.0,64.63,2011-06-03,2015-03-02
CS3449,16,1048.0,65.5,2011-05-27,2015-01-14
CS4365,22,1705.0,77.5,2011-10-02,2014-12-28
CS1807,26,1732.0,66.62,2011-10-09,2015-01-24
CS2640,18,1296.0,72.0,2011-06-11,2015-01-28
CS2354,23,1682.0,73.13,2011-06-24,2015-03-04
CS5393,18,1337.0,74.28,2011-05-20,2015-03-05
CS2227,21,1288.0,61.33,2011-06-03,2015-02-17
CS4143,14,928.0,66.29,2011-08-22,2014-08-07
CS3048,11,693.0,63.0,2011-05-24,2015-01-29
CS3370,9,616.0,68.44,2011-11-05,2015-03-12
CS4467,22,1480.0,67.27,2011-05-29,2015-03-02
CS1940,25,1800.0,72.0,2011-05-28,2014-07-07
CS3398,21,1581.0,75.29,2011-10-25,2015-02-14
CS2925,14,997.0,71.21,2011-08-03,2015-03-14
CS3774,18,1199.0,66.61,2011-09-18,2014-04-13
CS2379,16,1225.0,76.56,2011-05-21,2015-01-28
CS2062,13,795.0,61.15,2011-08-30,2014-10-28
CS1773,22,1442.0,65.55,2011-05-27,2014-12-20
CS2126,15,1093.0,72.87,2011-08-18,2015-02-13
CS4315,18,1341.0,74.5,2011-08-01,2015-01-30
CS2547,19,1342.0,70.63,2011-06-27,2015-02-20
CS1153,18,1274.0,70.78,2011-06-13,2015-02-10
CS2169,8,626.0,78.25,2012-06-01,2015-01-27
CS4826,21,1497.0,71.29,2011-06-14,2014-12-21
CS3882,19,1415.0,74.47,2011-08-06,2014-12-30
CS4308,19,1397.0,73.53,2011-05-25,2014-11-29
CS3030,23,1579.0,68.65,2011-06-23,2015-01-31
CS5339,17,1283.0,75.47,2011-06-20,2015-02-10
CS2868,20,1507.0,75.35,2011-06-15,2015-01-27
CS2648,25,1610.0,64.4,2011-07-04,2015-02-19
CS2635,23,1438.0,62.52,2011-07-08,2015-01-21
CS3168,14,962.0,68.71,2012-02-01,2015-02-14
CS4385,21,1662.0,79.14,2011-09-18,2014-11-25
CS3149,12,783.0,65.25,2011-07-29,2015-01-28
CS1901,22,1620.0,73.64,2011-06-02,2014-10-01
CS4714,16,1077.0,67.31,2011-07-19,2014-09-28
CS4882,16,1136.0,71.0,2011-07-25,2014-12-02
CS4155,17,1169.0,68.76,2011-08-05,2015-03-15
CS1417,15,1076.0,71.73,2011-07-12,2015-01-25
CS1295,22,1487.0,67.59,2011-06-29,2015-03-13
CS4025,22,1612.0,73.27,2011-12-16,2014-07-24
CS5390,25,1824.0,72.96,2011-06-11,2014-12-14
CS4072,17,1214.0,71.41,2011-05-23,2015-01-30
CS1542,27,1808.0,66.96,2011-06-24,2014-09-27
CS5738,22,1368.0,62.18,2011-06-21,2015-02-25
CS5594,25,1671.0,66.84,2011-07-03,2015-03-16
CS2991,22,1568.0,71.27,2011-06-06,2015-03-09
CS3778,31,2055.0,66.29,2011-06-06,2015-02-20
CS3602,20,1566.0,78.3,2011-06-22,2015-02-27
CS5559,14,981.0,70.07,2011-07-09,2015-03-10
CS5723,17,1128.0,66.35,2011-06-20,2015-02-05
CS2780,18,1303.0,72.39,2011-07-23,2015-02-14
CS4877,16,1176.0,73.5,2011-05-22,2015-03-08
CS5660,16,1012.0,63.25,2011-05-31,2015-01-25
CS1928,14,798.0,57.0,2011-07-24,2015-03-09
CS3912,20,1263.0,63.15,2011-08-19,2014-08-14
CS4781,15,1046.0,69.73,2011-05-19,2015-02-27
CS2222,14,949.0,67.79,2011-07-11,2015-01-19
CS3738,19,1165.0,61.32,2011-08-16,2015-02-09
CS6094,21,1343.0,63.95,2011-09-21,2015-03-01
CS2297,19,1447.0,76.16,2011-05-31,2015-01-02
CS1126,19,1165.0,61.32,2011-07-14,2014-09-18
CS5357,17,1090.0,64.12,2011-08-27,2014-11-16
CS5312,17,1225.0,72.06,2011-06-13,2014-11-20
CS1994,16,1115.0,69.69,2011-06-02,2014-11-09
CS2697,16,1060.0,66.25,2011-10-25,2015-03-13
CS4325,16,1274.0,79.63,2011-08-01,2015-02-02
CS3265,20,1292.0,64.6,2011-07-08,2014-11-05
CS3513,15,1154.0,76.93,2011-06-14,2014-11-01
CS4690,15,905.0,60.33,2011-10-28,2014-11-27
CS5634,16,1103.0,68.94,2011-10-01,2014-10-30
CS5167,16,1082.0,67.63,2011-12-02,2014-11-06
CS4632,17,1315.0,77.35,2011-05-25,2015-02-03
CS1771,19,1337.0,70.37,2011-12-26,2015-03-04
CS4477,17,1253.0,73.71,2011-11-09,2015-03-16
CS4464,13,1019.0,78.38,2011-06-15,2014-11-22
CS3801,20,1422.0,71.1,2012-02-14,2015-01-15
CS5681,19,1182.0,62.21,2011-06-22,2015-02-24
CS3887,18,1366.0,75.89,2011-06-06,2015-01-24
CS5852,15,1034.0,68.93,2011-06-24,2015-01-27
CS5071,16,1180.0,73.75,2011-06-11,2015-02-12
CS4473,23,1533.0,66.65,2011-06-01,2014-12-20
CS4250,12,931.0,77.58,2011-06-12,2015-02-03
CS1151,16,1040.0,65.0,2011-08-10,2015-02-18
CS3199,24,1542.0,64.25,2011-06-03,2015-01-30
CS5954,12,943.0,78.58,2011-09-26,2014-08-29
CS4821,16,1161.0,72.56,2011-06-04,2015-02-28
CS4127,20,1561.0,78.05,2011-07-01,2015-02-18
CS2760,15,1091.0,72.73,2011-05-27,2015-02-06
CS5273,24,1435.0,59.79,2011-07-05,2014-11-25
CS5460,20,1287.0,64.35,2011-05-19,2015-03-08
CS2702,29,2090.0,72.07,2011-06-01,2015-01-14
CS1621,26,1894.0,72.85,2011-12-14,2015-02-23
CS1798,27,1826.0,67.63,2011-10-28,2014-12-07
CS5601,17,1190.0,70.0,2011-05-26,2014-12-04
CS5483,21,1491.0,71.0,2011-05-22,2014-10-11
CS3681,21,1329.0,63.29,2011-05-16,2015-03-12
CS5753,14,1029.0,73.5,2011-06-28,2015-01-30
CS2722,21,1431.0,68.14,2011-10-01,2015-01-26
CS1167,16,1132.0,70.75,2011-05-24,2014-11-17
CS5440,16,1021.0,63.81,2011-05-27,2015-02-03
CS5585,11,673.0,61.18,2011-09-17,2014-08-09
CS3065,16,967.0,60.44,2011-10-08,2014-11-07
CS5899,13,833.0,64.08,2011-05-30,2015-02-20
CS3183,21,1370.0,65.24,2011-09-07,2015-01-02
CS4696,15,908.0,60.53,2011-10-13,2015-02-24
CS2477,15,969.0,64.6,2011-07-30,2015-03-10
CS1528,24,1660.0,69.17,2011-08-12,2015-03-13
CS1821,20,1418.0,70.9,2011-06-04,2014-08-01
CS2819,20,1338.0,66.9,2011-05-31,2015-02-21
CS4816,18,1311.0,72.83,2011-11-24,2015-01-03
CS4124,20,1435.0,71.75,2011-08-07,2015-01-19
CS5192,21,1474.0,70.19,2011-06-04,2015-02-02
CS5946,18,1290.0,71.67,2011-06-10,2015-01-03
CS5507,25,1758.0,70.32,2011-05-27,2015-02-19
CS3314,15,1048.0,69.87,2011-07-26,2015-02-20
CS2034,21,1447.0,68.9,2011-05-29,2014-08-28
CS2535,18,1355.0,75.28,2011-09-04,2015-01-04
CS2564,16,1114.0,69.63,2011-05-23,2015-01-19
CS3677,12,784.0,65.33,2011-06-23,2015-03-03
CS3939,20,1344.0,67.2,2011-05-22,2015-02-21
CS3186,21,1581.0,75.29,2011-07-02,2014-12-15
CS2099,14,1034.0,73.86,2011-08-03,2014-12-18
CS5998,22,1648.0,74.91,2011-09-13,2014-11-02
CS4309,18,1152.0,64.0,2012-04-17,2014-12-01
CS1950,23,1853.0,80.57,2011-08-04,2015-03-15
CS2811,17,1110.0,65.29,2011-05-18,2014-10-24
CS4634,11,693.0,63.0,2011-10-23,2015-01-07
CS4119,18,1123.0,62.39,2011-05-24,2014-11-18
CS1234,21,1349.0,64.24,2011-06-09,2015-03-12
CS5788,21,1437.0,68.43,2011-08-12,2014-08-18
CS5103,16,1011.0,63.19,2011-06-10,2015-02-22
CS2919,18,1313.0,72.94,2011-06-22,2015-02-24
CS4501,18,1241.0,68.94,2011-06-21,2014-11-19
CS4963,19,1243.0,65.42,2011-06-05,2015-01-28
CS3316,16,1176.0,73.5,2011-06-17,2015-03-16
CS3946,24,1348.0,56.17,2011-07-09,2015-02-03
CS5826,24,1670.0,69.58,2011-07-18,2014-11-25
CS2625,25,1762.0,70.48,2011-06-07,2014-11-15
CS5625,20,1274.0,63.7,2011-06-03,2015-02-14
CS4211,21,1640.0,78.1,2011-05-20,2015-01-18
CS5699,17,1240.0,72.94,2011-11-23,2015-01-23
CS1487,10,599.0,59.9,2011-07-09,2015-02-16
CS3800,16,1022.0,63.88,2011-08-30,2015-03-06
CS1248,17,1172.0,68.94,2011-07-04,2015-03-07
CS5702,20,1420.0,71.0,2011-10-21,2014-12-07
CS4476,19,1223.0,64.37,2011-07-08,2015-03-09
CS5304,23,1558.0,67.74,2011-05-19,2014-10-16
CS1124,18,1127.0,62.61,2011-06-27,2015-01-02
CS3312,13,937.0,72.08,2011-05-19,2014-09-07
CS4728,14,1092.0,78.0,2011-11-13,2014-12-12
CS3863,23,1663.0,72.3,2011-06-24,2015-02-13
CS2857,15,1095.0,73.0,2011-07-08,2014-10-31
CS6003,22,1457.0,66.23,2011-06-09,2015-01-08
CS2157,18,1449.0,80.5,2011-12-19,2015-03-08
CS3856,14,925.0,66.07,2011-06-15,2014-09-12
CS6002,19,1500.0,78.95,2011-07-25,2015-02-14
CS2572,15,1101.0,73.4,2011-11-08,2015-01-10
CS2174,23,1735.0,75.43,2011-08-12,2015-02-02
CS3634,15,1008.0,67.2,2011-11-25,2014-12-12
CS2012,11,862.0,78.36,2011-06-13,2014-11-27
CS3500,21,1495.0,71.19,2011-10-18,2015-02-12
CS4430,16,1090.0,68.13,2011-08-24,2015-01-30
CS5253,17,1163.0,68.41,2011-10-03,2015-02-24
CS5683,14,821.0,58.64,2011-07-03,2014-10-02
CS2438,22,1423.0,64.68,2011-06-06,2015-02-13
CS5417,23,1859.0,80.83,2011-05-26,2015-01-10
CS1264,12,959.0,79.92,2011-07-26,2015-03-13
CS3861,16,1101.0,68.81,2011-07-14,2015-02-17
CS2749,18,1225.0,68.06,2011-05-21,2015-02-17
CS5916,14,1027.0,73.36,2011-08-06,2014-12-05
CS5629,26,1846.0,71.0,2011-06-05,2014-10-12
CS4529,11,756.0,68.73,2012-04-06,2014-05-16
CS1761,16,1144.0,71.5,2011-09-23,2015-03-15
CS2586,16,1061.0,66.31,2011-06-26,2015-02-08
CS4500,20,1429.0,71.45,2011-06-13,2014-10-12
CS2815,16,1166.0,72.88,2011-08-01,2015-02-08
CS2152,13,928.0,71.38,2011-07-11,2015-01-28
CS2590,22,1437.0,65.32,2011-07-01,2015-02-21
CS4638,24,1609.0,67.04,2011-07-08,2015-02-13
CS5430,17,1225.0,72.06,2012-06-17,2015-02-20
CS2061,22,1615.0,73.41,2011-06-08,2015-03-13
CS6111,21,1558.0,74.19,2011-07-09,2014-05-26
CS4671,21,1368.0,65.14,2011-09-09,2015-01-24
CS3166,25,1697.0,67.88,2011-06-01,2015-03-02
CS2089,22,1598.0,72.64,2011-08-27,2015-02-09
CS5888,18,1248.0,69.33,2011-08-11,2014-09-24
CS3873,17,1112.0,65.41,2011-10-24,2015-02-26
CS6058,22,1745.0,79.32,2011-06-23,2015-02-01
CS2120,15,948.0,63.2,2011-11-29,2014-10-11
CS5119,17,1319.0,77.59,2011-08-23,2014-08-22
CS1395,22,1704.0,77.45,2011-05-19,2015-03-02
CS4234,18,1140.0,63.33,2011-05-26,2015-03-01
CS2807,19,1316.0,69.26,2011-05-29,2015-01-14
CS3121,23,1694.0,73.65,2012-02-10,2015-03-10
CS1886,18,1157.0,64.28,2011-09-09,2014-11-30
CS5117,19,1332.0,70.11,2011-09-14,2015-02-04
CS4618,20,1315.0,65.75,2011-06-09,2015-02-15
CS3482,17,1208.0,71.06,2011-09-12,2014-12-25
CS5596,12,911.0,75.92,2011-07-08,2014-09-21
CS1952,18,1397.0,77.61,2011-06-02,2014-12-10
CS3480,27,1890.0,70.0,2011-07-22,2015-03-10
CS2097,15,1031.0,68.73,2011-05-18,2015-03-08
CS2212,17,1152.0,67.76,2011-06-23,2014-11-21
CS5575,12,707.0,58.92,2012-03-16,2015-01-23
CS4611,23,1558.0,67.74,2011-06-19,2014-12-25
CS2077,12,683.0,56.92,2011-06-04,2015-03-08
CS4293,15,1035.0,69.0,2011-09-30,2015-02-16
CS5796,16,1189.0,74.31,2011-07-14,2014-12-14
CS5284,14,843.0,60.21,2011-09-20,2015-02-20
CS1884,13,802.0,61.69,2011-07-18,2015-02-08
CS2644,20,1507.0,75.35,2012-03-17,2015-02-19
CS2917,20,1474.0,73.7,2011-07-05,2015-03-15
CS5960,9,598.0,66.44,2013-03-04,2015-03-09
CS4361,21,1363.0,64.9,2011-06-18,2014-09-03
CS5494,18,1216.0,67.56,2011-05-23,2014-08-17
CS1584,21,1512.0,72.0,2011-07-07,2015-03-02
CS1559,20,1613.0,80.65,2011-09-10,2015-03-10
CS2475,16,989.0,61.81,2011-07-31,2015-03-08
CS5080,18,1209.0,67.17,2011-05-26,2014-06-05
CS1999,14,1002.0,71.57,2011-10-06,2015-03-09
CS2627,21,1524.0,72.57,2011-05-30,2015-02-25
CS4351,19,1081.0,56.89,2011-06-11,2014-10-06
CS2951,32,2382.0,74.44,2011-05-20,2014-08-31
CS3464,20,1321.0,66.05,2011-08-07,2015-02-16
CS4808,24,1570.0,65.42,2011-05-30,2015-01-09
CS4449,19,1270.0,66.84,2012-01-08,2014-10-18
CS5714,21,1191.0,56.71,2011-10-14,2015-03-01
CS1593,20,1406.0,70.3,2011-10-03,2015-02-20
CS5098,17,1147.0,67.47,2011-06-17,2014-12-30
CS4994,18,1216.0,67.56,2011-07-18,2015-02-27
CS4118,25,1803.0,72.12,2011-07-31,2014-12-24
CS5106,20,1492.0,74.6,2011-08-03,2014-11-09
CS4772,19,1146.0,60.32,2011-08-16,2015-02-22
CS5466,24,1711.0,71.29,2011-05-18,2014-10-25
CS5222,22,1397.0,63.5,2011-07-16,2015-02-22
CS5849,16,1005.0,62.81,2011-07-13,2015-02-06
CS4472,16,1179.0,73.69,2011-05-19,2015-03-14
CS4554,20,1312.0,65.6,2011-07-29,2015-03-03
CS4407,22,1429.0,64.95,2011-07-01,2015-02-12
CS1915,6,497.0,82.83,2012-08-05,2014-09-15
CS1514,16,1046.0,65.38,2011-08-27,2014-10-06
CS5694,18,1245.0,69.17,2011-09-25,2015-02-06
CS3875,22,1460.0,66.36,2011-06-06,2014-11-28
CS3440,29,1905.0,65.69,2011-09-25,2015-03-04
CS5224,19,1489.0,78.37,2011-08-04,2015-02-20
CS1592,19,1215.0,63.95,2011-07-18,2015-02-10
CS2804,22,1530.0,69.55,2011-07-03,2015-02-18
CS3977,15,1051.0,70.07,2011-08-26,2014-12-08
CS4801,18,1254.0,69.67,2011-10-14,2015-01-26
CS4644,14,942.0,67.29,2011-06-23,2014-11-10
CS3698,14,854.0,61.0,2011-06-19,2015-03-05
CS4437,16,973.0,60.81,2011-05-26,2015-01-22
CS4531,22,1532.0,69.64,2011-07-22,2015-03-12
CS2219,17,1038.0,61.06,2012-02-11,2015-02-14
CS1684,18,1241.0,68.94,2011-11-10,2015-01-07
CS4255,28,1984.0,70.86,2011-12-07,2015-02-09
CS6016,19,1332.0,70.11,2011-07-27,2014-12-07
CS4359,21,1531.0,72.9,2011-06-12,2014-10-25
CS3584,20,1564.0,78.2,2011-06-15,2015-02-22
CS5953,22,1460.0,66.36,2011-07-14,2015-02-06
CS2420,22,1470.0,66.82,2011-07-19,2014-11-26
CS2825,14,873.0,62.36,2011-10-11,2015-02-24
CS5944,13,894.0,68.77,2012-03-13,2014-08-30
CS1601,27,1787.0,66.19,2011-06-16,2014-12-27
CS3129,27,1894.0,70.15,2011-07-10,2015-03-10
CS3248,14,823.0,58.79,2012-01-11,2015-01-20
CS2633,19,1371.0,72.16,2011-06-04,2014-11-26
CS1154,23,1436.0,62.43,2011-08-30,2015-03-16
CS2428,20,1446.0,72.3,2011-05-20,2014-08-19
CS5355,14,1067.0,76.21,2011-06-25,2014-11-21
CS1404,28,1900.0,67.86,2011-05-20,2015-01-25
CS3860,21,1653.0,78.71,2011-05-27,2015-03-07
CS5587,22,1495.0,67.95,2011-07-08,2015-01-02
CS4742,15,975.0,65.0,2011-06-04,2014-10-18
CS5759,19,1396.0,73.47,2011-05-22,2015-01-07
CS2634,19,1423.0,74.89,2011-09-24,2014-10-26
CS3709,15,1040.0,69.33,2012-09-01,2015-01-19
CS1623,26,1777.0,68.35,2011-09-07,2015-02-28
CS2950,16,1072.0,67.0,2011-06-23,2015-01-28
CS3387,13,1064.0,81.85,2011-06-24,2015-02-20
CS4047,17,1221.0,71.82,2011-08-03,2015-02-06
CS4717,22,1613.0,73.32,2011-07-10,2015-01-23
CS2660,15,844.0,56.27,2011-11-09,2015-02-08
CS4295,22,1592.0,72.36,2011-06-09,2014-10-02
CS5768,17,1252.0,73.65,2011-11-16,2014-11-10
CS3768,21,1597.0,76.05,2011-06-24,2015-02-21
CS3067,22,1450.0,65.91,2011-05-20,2015-02-27
CS2769,30,2202.0,73.4,2011-05-22,2015-03-03
CS4322,22,1544.0,70.18,2011-07-27,2015-03-01
CS3211,11,741.0,67.36,2011-07-20,2015-02-08
CS5327,12,938.0,78.17,2011-07-04,2014-11-04
CS4261,12,777.0,64.75,2011-07-21,2014-09-13
CS5491,24,1669.0,69.54,2011-06-05,2014-08-29
CS4258,19,1282.0,67.47,2012-02-10,2015-03-09
CS5622,16,1032.0,64.5,2011-05-22,2014-06-23
CS3606,16,1150.0,71.88,2011-05-26,2015-02-18
CS4233,20,1450.0,72.5,2011-08-08,2015-02-27
CS3994,19,1274.0,67.05,2011-07-10,2015-03-13
CS5550,23,1677.0,72.91,2011-08-29,2014-11-10
CS4443,15,1056.0,70.4,2011-05-26,2015-01-27
CS4478,19,1307.0,68.79,2011-06-04,2015-03-16
CS4922,16,1117.0,69.81,2011-10-16,2015-02-28
CS2129,21,1395.0,66.43,2011-09-08,2015-02-28
CS5987,10,692.0,69.2,2013-01-11,2015-02-23
CS5280,19,1312.0,69.05,2011-05-17,2014-07-05
CS4220,21,1511.0,71.95,2011-05-23,2015-01-18
CS1346,15,1072.0,71.47,2011-08-03,2014-09-30
CS2890,19,1308.0,68.84,2011-08-01,2015-01-07
CS4926,16,1167.0,72.94,2011-06-14,2015-01-31
CS1427,15,985.0,65.67,2011-06-16,2015-03-09
CS3306,14,1018.0,72.71,2011-06-23,2015-02-25
CS2184,20,1259.0,62.95,2011-05-24,2015-03-02
CS1745,22,1615.0,73.41,2011-05-23,2015-02-20
CS3764,16,926.0,57.88,2011-07-01,2014-12-20
CS5421,15,967.0,64.47,2011-06-15,2015-03-04
CS5526,17,1161.0,68.29,2012-01-09,2015-02-25
CS3877,22,1383.0,62.86,2011-10-11,2015-03-13
CS4274,15,916.0,61.07,2011-11-25,2015-01-12
CS4602,24,1728.0,72.0,2011-07-18,2015-02-19
CS5521,16,1169.0,73.06,2011-07-14,2014-07-27
CS4594,23,1685.0,73.26,2011-05-25,2014-12-14
CS4384,21,1510.0,71.9,2011-06-11,2015-01-22
CS3017,19,1424.0,74.95,2011-07-06,2014-07-03
CS4052,14,966.0,69.0,2011-06-26,2015-01-15
CS5045,12,1019.0,84.92,2011-06-02,2014-05-20
CS2504,11,927.0,84.27,2011-11-06,2015-01-22
CS3162,17,998.0,58.71,2011-07-25,2015-02-28
CS2355,20,1458.0,72.9,2011-07-31,2014-11-07
CS3640,17,1117.0,65.71,2011-07-11,2015-02-07
CS3670,20,1344.0,67.2,2011-06-28,2015-02-24
CS4040,14,768.0,54.86,2011-08-18,2014-12-23
CS5770,18,1349.0,74.94,2012-04-01,2015-02-24
CS1520,18,1162.0,64.56,2011-06-29,2015-03-13
CS3727,25,1839.0,73.56,2011-08-28,2014-11-29
CS2764,13,990.0,76.15,2011-12-03,2015-01-19
CS1479,20,1567.0,78.35,2011-07-09,2015-01-18
CS5336,17,1135.0,66.76,2011-05-25,2014-06-13
CS2558,19,1305.0,68.68,2011-06-08,2014-11-16
CS4246,19,1319.0,69.42,2011-11-01,2015-02-17
CS3884,24,1859.0,77.46,2011-05-29,2015-03-06
CS2145,20,1379.0,68.95,2011-05-29,2015-03-06
CS5069,23,1666.0,72.43,2011-06-09,2014-12-01
CS2773,22,1474.0,67.0,2011-06-04,2015-03-05
CS3792,13,1017.0,78.23,2011-07-09,2014-11-12
CS2774,11,763.0,69.36,2011-12-04,2015-01-11
CS3867,15,969.0,64.6,2012-02-29,2014-08-20
CS5053,18,1501.0,83.39,2011-06-22,2014-11-10
CS3717,11,614.0,55.82,2011-11-25,2014-11-10
CS4652,22,1561.0,70.95,2011-08-13,2014-12-08
CS5137,21,1529.0,72.81,2011-10-20,2014-11-06
CS2844,11,740.0,67.27,2011-09-15,2014-09-08
CS3853,19,1382.0,72.74,2011-05-23,2014-12-01
CS2932,18,1228.0,68.22,2011-05-16,2014-11-25
CS5102,15,982.0,65.47,2011-09-05,2015-01-17
CS4815,25,1804.0,72.16,2011-09-04,2015-02-15
CS1753,18,1180.0,65.56,2011-07-14,2014-12-20
CS2321,20,1560.0,78.0,2011-08-05,2014-08-25
CS5307,13,958.0,73.69,2011-07-19,2015-03-16
CS4940,15,1109.0,73.93,2011-05-31,2015-02-06
CS4589,18,1146.0,63.67,2011-08-19,2015-02-28
CS5995,19,1317.0,69.32,2011-11-17,2015-03-06
CS5692,16,1113.0,69.56,2011-11-14,2015-02-20
CS1315,15,1030.0,68.67,2012-05-10,2015-01-01
CS4805,17,1354.0,79.65,2011-06-07,2014-11-15
CS2335,18,1112.0,61.78,2011-05-19,2014-07-26
CS2365,15,994.0,66.27,2011-10-07,2014-12-29
CS2450,16,1238.0,77.38,2011-09-29,2015-03-07
CS2692,28,1913.0,68.32,2011-07-04,2015-02-15
CS5274,18,1146.0,63.67,2011-06-19,2014-12-20
CS3763,15,1101.0,73.4,2011-05-24,2015-03-15
CS2371,22,1455.0,66.14,2011-05-30,2015-01-23
CS1845,13,938.0,72.15,2011-05-23,2014-07-20
CS6049,18,1213.0,67.39,2011-08-01,2015-03-11
CS3125,14,1116.0,79.71,2011-06-07,2015-01-06
CS1278,22,1572.0,71.45,2011-06-02,2014-11-27
CS4565,23,1608.0,69.91,2011-05-18,2015-01-10
CS1941,15,1044.0,69.6,2011-06-23,2015-03-02
CS4756,17,1196.0,70.35,2011-05-24,2015-02-27
CS3719,18,1430.0,79.44,2011-05-24,2015-03-10
